delivery_partner_key,delivery_partner_id,partner_name,city_key,vehicle_type,joined_date,rating
2137,DP-2bfc0f6b-b7f4-5d53-85ab-672f88164847,Lopa Sura,5,Motorcycle,2024-12-22,5.0
2138,DP-c66f169b-9842-5d92-a4c4-0dc58c31f981,Vritti Zacharia,22,Electric Scooter,2025-12-04,3.98
2139,DP-fe99559e-5067-5162-a046-c921ad760179,Vamakshi Dugar,22,Motorcycle,2023-10-14,4.02
2140,DP-a97f9ab9-ab32-58a5-9746-98e873a6a01f,Mahika Lall,29,Motorcycle,2024-01-27,4.72
2141,DP-cde9af5d-3ab8-5532-8b22-efedf917913f,Krishna Pandit,35,Motorcycle,2023-08-18,4.33
2142,DP-d5e7c4ed-9ed5-50c4-a3f2-55b4215b1fe4,Ekani Bhat,7,Electric Scooter,2025-08-30,4.29
2143,DP-f728d9d7-c805-58a6-8d5c-ca2fb814825c,Chakradev Dave,22,Motorcycle,2026-06-28,4.24
2144,DP-774106c1-b823-506c-8bec-67ed00ec9ab2,Ikshita Bala,25,Motorcycle,2023-06-29,4.78
2145,DP-0f4d10de-caf1-5394-bd86-db5e70f5826d,Lajita Chatterjee,5,Motorcycle,2023-10-25,5.0
2146,DP-26113e6a-0114-5e82-80a4-bdb70d0a5b40,Hemani Parikh,39,Motorcycle,2024-01-27,4.8
2147,DP-52938377-70da-557b-8170-eb9f5c77f37a,Indali Bhalla,2,Motorcycle,2026-02-08,4.32
2148,DP-f812ebec-99d1-52d5-82c4-bdcf86ad0e7d,Yug Keer,50,Motorcycle,2024-07-22,4.76
2149,DP-bda7fe1e-7d3f-5e6a-863d-ad2bf8ca007a,Frado Bhatti,22,Motorcycle,2023-12-26,4.01
2150,DP-172f1464-8953-551f-8982-03dfe12ea7b5,Ishwar Nazareth,2,Motorcycle,2024-02-16,3.61
2151,DP-52bb1173-8eb3-5ff5-9aff-aacd21c300c1,Anmol Yohannan,15,Motorcycle,2025-02-02,4.41
2152,DP-7b07a174-247d-59af-975f-7af8c6c4028e,Baljiwan Sharma,1,Motorcycle,2024-05-08,3.91
2153,DP-d8f8e620-eb9e-5963-8191-6f51d677d217,Yutika Sama,22,Motorcycle,2023-06-29,4.33
2154,DP-402a2965-2b33-564e-a7b2-0152d8f492ce,Anmol Singh,24,Motorcycle,2025-11-12,4.54
2155,DP-ff0017db-def0-521c-85d5-a9d9005c93df,Edhitha Purohit,12,Electric Scooter,2024-06-22,5.0
2156,DP-c71bec81-67f4-5c01-8faa-6e6787404a13,Ekantika Chaudhari,30,Motorcycle,2023-11-24,4.89
2157,DP-573726b6-3c6e-5518-b99e-6e8d9c9931e7,Harish Jha,2,Motorcycle,2025-07-18,3.91
2158,DP-971a2a6a-04c1-597e-ba67-bf288337e275,Watika Thakkar,4,Motorcycle,2025-08-08,3.94
2159,DP-057ae2c1-ddf0-5f8c-a6d0-fd0b30580f6f,Ojas Mistry,7,Motorcycle,2023-07-17,4.23
2160,DP-6b6d76c8-ddd3-5558-b898-aa5a1494f248,Rajata Jaggi,1,Motorcycle,2023-04-05,5.0
2161,DP-29d4088a-7916-5d32-884e-a67579857ff6,Faqid Wason,8,Electric Scooter,2023-02-27,3.93
2162,DP-ed75da80-3794-5d7a-89df-a6d79f6a5610,Bhavna Lanka,4,Motorcycle,2025-09-04,4.24
2163,DP-33fa8d4f-dae8-5251-b87c-e003930a5a9b,Chameli Ratti,6,Motorcycle,2025-03-09,4.24
2164,DP-c4b8dba1-47b5-5eb3-a029-193fc1e3ddef,George Chandran,7,Motorcycle,2025-10-07,4.62
2165,DP-ad82200e-9e1e-5a90-9569-b9a7b4c1ccd4,Anjali Bhavsar,33,Bicycle,2025-03-10,4.77
2166,DP-c43a3b41-e4e3-5ab1-b29a-bbd951332119,Prisha Kadakia,4,Motorcycle,2024-05-27,4.69
2167,DP-e61d16d1-0375-584c-9e2b-61cc8bcf040a,Faraj Mittal,35,Motorcycle,2025-01-22,4.57
2168,DP-9dbd162b-8769-57e6-9001-e884cf3f30b1,Rachita Zacharia,7,Motorcycle,2025-07-10,3.99
2169,DP-0d028de8-8cc6-5b5b-9190-8b99332b8200,Ryan Sachdeva,5,Motorcycle,2024-05-23,4.51
2170,DP-914e2453-3b72-5fb6-ae07-6220e8ce23a4,Zayan Varma,9,Motorcycle,2026-03-13,4.95
2171,DP-53711fbf-41b0-57c1-a165-a9454dc077de,Pranit Bahl,7,Motorcycle,2026-02-21,5.0
2172,DP-03088dbe-89be-50f8-9fbc-16066b92b8de,Xalak Kala,4,Motorcycle,2025-10-18,4.61
2173,DP-320a9d77-1349-5b91-9895-93ab19d27b82,Amrita Walia,9,Bicycle,2026-06-20,3.92
2174,DP-ef418a61-505e-531d-ba7c-10fc0eb0d597,Darpan Vig,2,Motorcycle,2024-05-13,4.62
2175,DP-5779880b-0879-535b-b9e0-4630ca77c92a,Janya Shere,5,Motorcycle,2023-05-26,4.43
2176,DP-9ec48620-950e-544c-bb0a-2fe2ac964c2d,Wridesh Dora,11,Motorcycle,2024-09-09,3.96
2177,DP-0ba112b1-543d-547f-959c-96436b98082b,Radhika Roy,7,Bicycle,2025-08-09,4.12
2178,DP-b7dabc59-ce1a-5de9-905d-3573de1ef4a3,Devansh Jani,26,Motorcycle,2025-09-21,4.17
2179,DP-0836542d-9b98-54ae-aee1-59903624a54d,Amara Mangat,4,Motorcycle,2024-05-10,4.72
2180,DP-51096bfe-5a59-577d-b74d-6b98321d337c,Aahana Keer,46,Motorcycle,2024-01-09,5.0
2181,DP-12f918ff-c43d-5607-b5b9-9f605dc9f97c,William Comar,23,Motorcycle,2024-07-22,4.66
2182,DP-59806a63-4629-54ef-ba0b-1364915e2b69,Rehaan Bala,45,Motorcycle,2025-10-22,4.73
2183,DP-30bb7b5b-9a4c-5824-bc02-d88c44d5ead1,Dayita Shetty,28,Motorcycle,2023-03-19,4.45
2184,DP-9118fdd0-05b2-5ede-bedd-6f377217bb0d,Rajata Sami,2,Electric Scooter,2024-02-23,4.29
2185,DP-266604ab-b5bf-5dad-8e09-9c29fa1c4a2b,Saksham Dutta,9,Motorcycle,2023-10-21,4.67
2186,DP-31aa65d1-8072-5b0c-a89f-2103567cefcc,Laban Balakrishnan,3,Motorcycle,2025-10-25,4.57
2187,DP-3bdd8480-516d-5078-be5b-c2eb6f82648a,Arunima Goda,26,Motorcycle,2024-08-22,4.2
2188,DP-a309c2c6-7fc7-5753-9fbc-8662a6219afb,Vedika Bahri,11,Motorcycle,2023-04-21,4.55
2189,DP-34a0b457-cd3e-530b-b272-514cd9f748c2,Fiyaz Murthy,4,Motorcycle,2023-12-01,4.48
2190,DP-2ec1586e-ea31-50be-b028-138bd0fb8116,Devansh Ray,40,Motorcycle,2023-02-26,4.37
2191,DP-f19a0ad7-72fa-5d6a-be77-d5c3e4f3a686,Gautam Ranganathan,2,Motorcycle,2024-08-29,4.27
2192,DP-784a3258-3f28-5e04-9c08-37882043d99f,Warinder Choudhury,11,Motorcycle,2026-06-27,4.61
2193,DP-4b2dded2-130c-5413-8f0a-1f36ab35b6c0,Zayan Taneja,18,Motorcycle,2024-12-24,4.3
2194,DP-5da04a06-1241-575d-a67c-17eb1dfa6212,Wazir Das,1,Motorcycle,2026-01-14,5.0
2195,DP-63f9193b-09da-5513-a83f-e60c3926543c,Forum Ramakrishnan,12,Motorcycle,2025-08-05,4.65
2196,DP-ad522ed3-b37b-528a-9b73-710acff0b1e5,Pallavi Kamdar,26,Electric Scooter,2026-01-31,4.62
2197,DP-eaddaf18-5edc-5999-a064-f0183bc2704f,Hredhaan Gill,1,Motorcycle,2024-02-01,4.42
2198,DP-263eda7f-9dd4-5eb9-9ff0-749bd5177747,Anvi Sarraf,9,Motorcycle,2026-04-28,4.34
2199,DP-fd8b4b04-fcaa-57a9-87c0-206cdc87a2df,Aachal Bhalla,4,Motorcycle,2023-11-01,3.85
2200,DP-9035cd3b-fe00-53bf-9996-ed79bd1d8867,Kavya Chowdhury,15,Motorcycle,2024-07-13,4.22
2201,DP-53f2b2b8-d19a-5aa7-9076-5ac5807c00a4,Pallavi Soman,2,Motorcycle,2025-05-19,3.91
2202,DP-35099771-75a7-58ce-ab3b-cc55c18ef5aa,Arunima Dhillon,41,Motorcycle,2024-01-02,3.91
2203,DP-17f37376-515a-59e5-9f42-4c093a3c8009,Vaishnavi Pillai,35,Motorcycle,2023-12-04,4.07
2204,DP-e9aebfc4-f8b6-543b-9467-e194ee880d93,Ansh Banerjee,3,Motorcycle,2023-06-15,4.9
2205,DP-62d1c888-9d8d-56a0-9e41-bcb9c0ab9cd6,Wriddhish Kulkarni,5,Motorcycle,2023-01-06,4.9
2206,DP-d9b89690-5ad7-5456-bf3c-c300a181ca15,Dayamai Patil,12,Motorcycle,2024-10-01,4.23
2207,DP-5e51a910-eb9b-5d12-b1db-945b6d5fe531,Warjas Savant,18,Bicycle,2026-06-13,3.99
2208,DP-2492d96b-3447-5016-be51-82634e6bf138,Abhiram Ramaswamy,7,Motorcycle,2023-10-08,4.33
2209,DP-5c993b1c-2da2-5642-beff-b0482457cbdd,Charvi Chana,2,Motorcycle,2024-07-15,4.72
2210,DP-2782ac34-ebef-5003-870e-c3467ac0b138,Chameli Kade,2,Motorcycle,2026-04-08,4.82
2211,DP-90451a2a-9543-5b33-8b1c-71d36463f425,Reva Nadig,50,Motorcycle,2025-09-12,4.55
2212,DP-62469635-35a4-5d12-83d5-362cb44d8833,Bahadurjit Mahal,8,Motorcycle,2023-01-06,4.61
2213,DP-e41d95a0-fb78-561a-970c-e18a739e7af3,Vyanjana Sinha,32,Electric Scooter,2024-09-30,4.57
2214,DP-63d72417-73af-5ee2-96e0-46c7dbba6e6c,Gaurangi Sami,8,Motorcycle,2023-07-02,3.93
2215,DP-4ea273d4-3aa2-5e7d-94e1-e46eeb4cf526,Naveen Lal,39,Electric Scooter,2023-11-12,4.02
2216,DP-c5c57c96-9f6a-50d1-b7e7-67d9dc3dae04,Indira Salvi,2,Electric Scooter,2023-11-11,5.0
2217,DP-8caaebd9-b498-5418-b8bd-9bcf9d92eaa3,Sudiksha Bala,2,Electric Scooter,2025-02-20,4.54
2218,DP-74394423-aec5-5ed6-bb21-176e16dde1f0,Qarin Sawhney,40,Motorcycle,2023-09-11,3.78
2219,DP-06ba8751-f216-5dd5-919e-c579d528fc5b,Aarush Rattan,42,Motorcycle,2023-11-18,4.63
2220,DP-7fc26f2c-20dc-54b6-b046-0919bed47dff,Dalaja Murthy,5,Electric Scooter,2023-10-16,4.16
2221,DP-44466e67-e447-5bd7-a0c6-d2ef0a204fc9,Indrajit Dugar,6,Electric Scooter,2024-03-31,4.85
2222,DP-b9e56de9-1e41-5248-ac75-f18f2dd45488,Zaitra De,8,Motorcycle,2025-04-17,4.81
2223,DP-81bdaddc-89bf-5fe7-922d-809e956b475e,Ekaja Seth,7,Motorcycle,2024-05-25,4.69
2224,DP-8ee3fc86-5092-555e-961d-ab67d82d9156,Kiaan Lad,3,Motorcycle,2024-02-22,4.54
2225,DP-66d5386b-196b-5010-a45c-ffa6e78fc89f,Falak Manda,35,Motorcycle,2024-10-22,4.94
2226,DP-784d5890-836e-5930-9bb3-6b5f817e8eec,Frado Sachdeva,4,Motorcycle,2025-02-23,4.98
2227,DP-b7c6841d-dba1-5618-b43a-616a513a0932,Qabil Ramaswamy,18,Motorcycle,2023-01-20,4.17
2228,DP-69fc767f-0b62-5e4f-828a-97f609158885,Udarsh Bail,1,Motorcycle,2026-02-09,4.69
2229,DP-063d0053-c8eb-5982-bc6b-f2fd0a25b20d,Veer Chakraborty,1,Bicycle,2026-03-15,4.28
2230,DP-a7fc4103-ef26-56cc-be62-62b9d3174455,Rushil Lala,15,Motorcycle,2025-02-07,4.12
2231,DP-4b61ad65-cf70-5bfb-a400-c8b4d730af43,Chandran Rattan,5,Electric Scooter,2025-01-03,4.98
2232,DP-93ecebda-3b39-54b9-9bfb-2a04c0366f9f,Abha Dixit,15,Motorcycle,2025-06-05,4.75
2233,DP-34eebeb6-417d-5b63-9abf-579cd9b635a1,Jhalak Garde,2,Motorcycle,2024-07-16,4.57
2234,DP-92bf48cf-f95d-59b8-9e4c-f5c55b614f76,Akshay Vora,43,Electric Scooter,2024-04-11,4.2
2235,DP-49bb6d91-8d1b-52a3-b731-9a242c27a14b,Sudiksha Talwar,20,Motorcycle,2024-03-26,4.99
2236,DP-ddc2ad0b-43a7-5d87-a4e7-d255b19ec4cb,Udarsh Jani,32,Motorcycle,2023-07-23,5.0
2237,DP-71248607-e825-547e-a642-eaa3c17025d0,Amaira Mani,2,Electric Scooter,2025-12-09,4.15
2238,DP-9df60ea1-4ae7-5a66-84c2-bfae35fb28d1,Lavanya De,5,Motorcycle,2024-02-14,4.08
2239,DP-6c34d119-8db4-5df9-a571-7263e0a8f522,Samuel Kale,6,Motorcycle,2023-12-29,4.48
2240,DP-439af9be-bb70-50f0-aebe-768e1dbc75c6,Ranbir Sahota,10,Motorcycle,2026-05-15,4.71
2241,DP-4fdad0fb-ba30-55dd-a52b-f2dfeb3e39d7,Nilima Dhingra,4,Motorcycle,2024-10-08,4.36
2242,DP-6004ee0d-c174-5bfb-907e-e11852176df6,Bina Lala,1,Motorcycle,2025-03-04,5.0
2243,DP-2a1bb27c-05ba-5764-81c7-7d3c32c7fc4a,Shravya Kothari,6,Motorcycle,2023-11-10,4.53
2244,DP-98b96a66-ce85-5a2d-901d-e36c414603d6,Tara Chada,4,Motorcycle,2023-12-21,4.28
2245,DP-9e4d1746-d8cb-558e-afbf-cb88c3ba0708,Upasna Deol,6,Motorcycle,2025-07-18,4.31
2246,DP-a7d22d8b-9e57-50f6-88ec-22ba29e3f3e2,Mitali Kala,3,Motorcycle,2024-07-29,5.0
2247,DP-c8b1ff33-d0e4-515b-b77b-69c5e53cc25d,Pallavi Kunda,4,Motorcycle,2023-07-08,4.44
2248,DP-77fd4784-f2ad-5479-a67e-83e24a91bc19,Girish Bhargava,13,Motorcycle,2025-12-02,4.97
2249,DP-ae51f975-6d52-5f04-92b5-d72a6cdd52ca,Gaurangi Keer,6,Motorcycle,2024-05-28,3.9
2250,DP-e2541ca8-fa3c-5282-ae35-537293d89c28,Irya Bath,5,Motorcycle,2025-05-02,4.86
2251,DP-ba65c403-9e41-5fad-9100-ec8eec0f4626,Zehaan Thaman,10,Motorcycle,2024-03-11,4.21
2252,DP-21940029-5fb9-5eae-8e1c-32a634ea7f4d,Chasmum Rana,22,Electric Scooter,2024-12-16,4.76
2253,DP-c5f8f2c2-218b-5b9f-bb95-cde99593de34,Kevin Barman,6,Motorcycle,2025-09-16,4.21
2254,DP-0618da8b-5414-5ce2-9898-c8cbb4b07fd4,Abha Gara,12,Motorcycle,2026-02-03,4.34
2255,DP-7de3e74b-fe2d-5481-869b-feb937c604f7,Harinakshi Sidhu,45,Electric Scooter,2023-09-22,4.11
2256,DP-18bba3bf-7b66-539d-a51a-fe944c488fc1,Gaurav Nadig,9,Motorcycle,2025-05-08,4.76
2257,DP-c0fabff3-71d5-5c01-8971-e10cc8bae1fc,Lucky Lad,37,Motorcycle,2026-03-13,4.82
2258,DP-d0bcb55b-ac4f-5d94-8ee1-143d57138b48,Dhriti Basu,24,Motorcycle,2025-03-31,4.22
2259,DP-01d5cede-cac0-54cf-af18-5307efde7824,Xalak Mand,1,Bicycle,2023-07-02,3.97
2260,DP-3df6b2a3-b1c3-54b8-bbc5-c1d4923c62c6,Qushi Mandal,7,Motorcycle,2023-08-31,4.96
2261,DP-c38dc968-9129-5023-b986-783a283f4e02,Aishani Varughese,17,Bicycle,2023-09-16,4.26
2262,DP-5d8b8614-e882-52cd-b9a1-c3afd85a2cae,Rajata Gala,48,Motorcycle,2023-05-16,4.43
2263,DP-271c0d54-25b2-5b24-8e3a-05c4113a9b9b,Vyanjana Dora,8,Motorcycle,2025-08-19,4.16
2264,DP-72e6b10e-248d-5468-95f7-e0030448d44e,Chatresh Gulati,2,Motorcycle,2026-05-16,4.73
2265,DP-4035937c-5a57-536a-ad14-f70d3471f5ba,Chatura Karpe,11,Bicycle,2024-10-21,4.74
2266,DP-1f6a197f-e198-5366-ad67-84b654929785,Balendra Singhal,2,Motorcycle,2025-02-03,5.0
2267,DP-3c0b093e-59e1-56ca-b705-75f84f6fa4e0,Nihal Sibal,21,Motorcycle,2025-09-14,4.87
2268,DP-5d693515-c45c-589c-908a-1cda751862b4,Jack Talwar,9,Motorcycle,2024-06-14,4.84
2269,DP-5fe56542-f13f-5016-8b65-6d97e420666a,Riya Parikh,19,Bicycle,2024-08-25,4.46
2270,DP-f08e0be0-e8ae-537a-a7eb-06ac4f28539f,Tanvi Tailor,32,Motorcycle,2025-01-21,4.41
2271,DP-ba06c055-cb3c-5ba7-bb0e-d2e63cb19c5b,Manbir Dasgupta,13,Motorcycle,2024-01-24,4.72
2272,DP-592cb7b3-95d6-5048-bc42-5ef606d543c1,Girik Jani,13,Electric Scooter,2023-03-20,4.44
2273,DP-47d3d37a-4681-55c8-9b62-fe9ba5f4f366,Pranit Ganguly,21,Bicycle,2024-12-25,4.88
2274,DP-37c9c025-4a9e-5270-94ee-a2f7f3e82a09,Simon Agrawal,28,Motorcycle,2025-11-15,4.14
2275,DP-65351e58-7c29-5a86-96bb-e5560fbddbf4,Omaja Bose,32,Motorcycle,2023-04-04,3.89
2276,DP-1fe17409-3db3-537c-8179-17f053b4ad1c,Wishi Chandra,1,Electric Scooter,2023-10-04,4.68
2277,DP-38762fe7-7ad1-5d33-9824-48d99b553a83,Atharv Mane,10,Motorcycle,2023-12-02,4.3
2278,DP-92907baa-51f2-5521-9b4a-e9b177bf01e0,Meera Prakash,3,Motorcycle,2025-10-23,4.1
2279,DP-4a7e47df-4611-52c1-808f-6b67577ae5d1,Ekiya Dube,31,Motorcycle,2024-10-05,5.0
2280,DP-08fda837-e665-58fc-abad-c7c53653ab96,Finn Sharma,14,Motorcycle,2024-11-12,4.49
2281,DP-c1bf5a77-4349-5b43-93b3-8a0552ca23f0,Sudiksha Luthra,7,Motorcycle,2025-04-03,4.02
2282,DP-8096300d-2ae9-5968-8748-08b844b63a47,Forum Bassi,3,Motorcycle,2023-12-19,4.26
2283,DP-d06d6e3c-92e6-5b1d-9bc3-e1f42db7479b,Ekta Dayal,5,Motorcycle,2025-06-29,4.39
2284,DP-00bb6aa1-94c2-5e63-bd9e-47b867a95f0e,Chanakya Mandal,17,Motorcycle,2023-02-08,4.67
2285,DP-edb1c145-8e7d-5d83-8b06-e2204cf8e5fd,Christopher Bobal,3,Motorcycle,2023-05-26,4.26
2286,DP-f1e98df9-5472-5f06-a8ec-faec5288451e,George Rastogi,2,Motorcycle,2025-11-07,4.43
2287,DP-ff3b8229-7509-5272-906b-cba87e0bd6ed,Pranav Khatri,34,Motorcycle,2025-04-19,4.58
2288,DP-92cec9c2-f7d7-5027-86f4-34f09f25d152,Gaurav Bail,21,Motorcycle,2023-08-14,4.65
2289,DP-0bc28e90-2990-5d13-ad06-13bad69b8e22,Nicholas Rama,3,Motorcycle,2024-07-13,4.46
2290,DP-53d6e2c9-57a2-5e75-84d1-f3a9ae7f3e04,Bhavani Dube,4,Electric Scooter,2023-03-08,5.0
2291,DP-626abb05-de53-5587-9149-2d539f543564,Chanchal Swaminathan,46,Motorcycle,2025-05-07,4.73
2292,DP-9a0d0323-b084-5d03-b9a6-1255a4b03de5,Dayita Deep,18,Motorcycle,2025-08-22,4.71
2293,DP-99feba9e-867a-5ec6-9a7d-a71d3f76e3a6,Gopal Pillai,13,Motorcycle,2023-12-22,4.7
2294,DP-735d7279-8d71-53a8-b3a1-831d25388d12,Vrishti Sehgal,5,Motorcycle,2024-03-22,4.89
2295,DP-0b83e805-249f-587e-9d2f-039e50aa9289,Vamakshi Loyal,5,Motorcycle,2023-10-30,4.56
2296,DP-d1f576aa-8c84-536a-825b-8c3437d115f8,Gautam Sami,1,Electric Scooter,2024-05-11,4.14
2297,DP-135730ad-72f7-5a01-8ec7-fd6ec98f51c2,Quincy Saraf,19,Motorcycle,2023-12-14,4.63
2298,DP-8c2430f2-6c64-51c0-b26e-b1c48aa45cb6,Girik Baria,1,Motorcycle,2023-11-12,4.67
2299,DP-8d9cfe0b-8afc-5d9e-b9af-910cb939a10a,Ubika Kapur,1,Electric Scooter,2024-07-02,4.95
2300,DP-fea130f8-25fc-5034-a58e-3ac004a0cd43,Warhi Vyas,19,Motorcycle,2026-01-01,4.11
2301,DP-ba3f0318-164c-54d8-b56c-e0f336b45126,Bina Sidhu,42,Electric Scooter,2025-08-31,4.18
2302,DP-ad71fb49-ce79-59eb-a9b3-8155bfbc891c,Fariq Sridhar,21,Motorcycle,2024-01-15,4.5
2303,DP-27e8f3a8-6109-5b4f-bb99-7de322817ccc,Manthan Datta,8,Motorcycle,2026-04-18,4.71
2304,DP-4aa6cd22-f5a6-506e-9ea4-3417b80bcef4,Yuvraj Virk,8,Motorcycle,2023-09-26,4.05
2305,DP-812971ea-ff7f-556f-9c67-e5c1baf9b48e,Chakrika Batta,7,Electric Scooter,2026-03-08,4.12
2306,DP-33a0d218-103d-5138-9c43-d20c5d104171,Chakradev Varghese,5,Motorcycle,2024-01-30,4.79
2307,DP-50f2c2a1-83e9-51a7-9fcc-adf699a08efe,Yashvi Sandal,9,Motorcycle,2024-11-20,4.06
2308,DP-f06b5548-601a-5cf3-9d1b-dc08dedf4ce5,Girindra Shetty,7,Motorcycle,2023-09-17,4.18
2309,DP-48f55cb6-ef45-5b26-91e1-452b9704c678,Isha Kumar,12,Motorcycle,2025-08-30,4.82
2310,DP-be3f75a3-b3b1-56d7-aeda-26b4a40c43e6,Yahvi Babu,35,Bicycle,2024-02-10,4.7
2311,DP-019bb53c-55d3-5a9c-bcd8-ffffd0b1b331,Turvi Gola,50,Electric Scooter,2026-01-18,4.26
2312,DP-42b7a86e-c752-5e7c-b370-5afd104898b7,Maya Bath,1,Motorcycle,2023-04-16,4.66
2313,DP-45fdff37-f23a-558e-a034-65302a68a4fd,Omaja Mishra,6,Electric Scooter,2024-10-02,4.59
2314,DP-7b73b699-0fa2-5507-9070-80d4852ca332,Suhani Sengupta,3,Motorcycle,2023-07-22,4.44
2315,DP-1338c4ff-220e-5d4d-af78-ad52a223f3cb,Harita Grover,5,Motorcycle,2026-02-08,4.35
2316,DP-847e92f3-b2f8-53ed-80e2-834ca494c611,Qasim Brar,4,Electric Scooter,2024-06-16,4.64
2317,DP-b02d9557-a99a-5383-b58f-44eba798503f,Hitesh Saraf,3,Motorcycle,2025-05-10,4.09
2318,DP-ccd3a2ac-ebb2-5413-86e6-e3d922bd19cd,Abdul Rana,21,Motorcycle,2026-01-27,4.64
2319,DP-9c69acab-59c9-59a4-890e-1f383535c8c3,Agastya Garg,9,Bicycle,2024-11-14,4.55
2320,DP-34a08ed7-a78a-590f-9bfe-aace42d4e9f1,Triveni Ravel,38,Motorcycle,2023-03-15,4.58
2321,DP-9111788b-fd1c-5621-8948-33fafa484056,Chavvi Patel,1,Motorcycle,2023-10-09,4.17
2322,DP-dcae7be7-aae1-53b7-b1a6-198ab7731c3c,Chasmum Chahal,1,Electric Scooter,2023-09-29,4.96
2323,DP-0ffdda94-a545-5eec-9d10-3fa2297e497d,Krishna Atwal,7,Motorcycle,2026-03-12,4.27
2324,DP-d28fedb7-a6d3-510b-a5ea-b5175df1d633,Isaac Babu,1,Motorcycle,2026-03-05,4.32
2325,DP-26a8078a-743a-53b6-8b12-e4624e59813b,Avi Kadakia,4,Electric Scooter,2024-08-31,4.43
2326,DP-5c1a9d32-6789-5acf-9628-2ac221492fcb,Maanav Khurana,48,Motorcycle,2026-02-09,4.7
2327,DP-c98c7928-cbfa-5983-bd47-45c374e1403d,Rayaan Chadha,3,Electric Scooter,2023-11-10,4.57
2328,DP-e10697ef-9504-5ad9-b1a6-ebf66eb8f211,Ubika Divan,3,Motorcycle,2025-05-16,3.96
2329,DP-57eee965-b895-5e8f-aec4-3336cfe7fef0,Pahal Bains,11,Motorcycle,2024-05-15,4.48
2330,DP-8ce1fa8b-6f62-55c0-b6f4-ea2309671785,Ojas Dua,9,Motorcycle,2023-11-03,4.51
2331,DP-bafae81c-97cf-5d6a-870d-23a76de32010,Vedhika Sinha,11,Motorcycle,2023-11-16,4.97
2332,DP-02c61775-92dc-54dd-8e21-dae55aecd6d2,Shivani Kibe,6,Motorcycle,2024-06-19,4.38
2333,DP-bddb2378-bf9b-552c-a167-1de794086444,Chaitaly Ramanathan,27,Motorcycle,2024-03-09,4.67
2334,DP-32ab20fe-53cf-5856-802a-8c6fb6537175,Gauri Anand,2,Motorcycle,2023-09-27,5.0
2335,DP-91f19c23-157d-5dd6-a40c-22e2184acbcc,Rachana Sagar,7,Bicycle,2024-03-02,4.9
2336,DP-b20b4003-98d8-5d68-9ab3-ead6801ab65d,Bina Bansal,17,Motorcycle,2023-06-14,4.15
2337,DP-bbf22bb5-6600-566b-92e2-92f985d15662,Mugdha Sunder,32,Motorcycle,2026-05-22,4.75
2338,DP-264c3f46-980d-5a9a-97dd-b2e128933543,Vincent Bhat,6,Bicycle,2024-04-29,4.64
2339,DP-62dd928c-4f71-5958-9e25-f4fe7c60def3,Pahal Mutti,11,Motorcycle,2023-05-18,4.37
2340,DP-0cbce86a-0073-5d8c-a7c2-f5f513bb9d02,Amrita Sahni,1,Electric Scooter,2025-01-04,4.75
2341,DP-a171e74b-8946-553e-9bab-500f314be1ca,Jackson Talwar,3,Bicycle,2026-01-31,4.15
2342,DP-62647c21-d701-57fd-830d-7edd464b2ba9,Saumya Sarin,1,Motorcycle,2024-04-04,4.27
2343,DP-abcd127a-d91e-59c0-a1c2-edbffc0ceab3,Neel Mani,19,Motorcycle,2025-12-14,4.43
2344,DP-470684fc-bd76-5d4e-979a-38f66387b83c,Upasna Padmanabhan,4,Motorcycle,2025-02-18,4.35
2345,DP-f3b68bb3-1481-57b3-98c3-784d1063cb1c,Vincent Tripathi,19,Motorcycle,2025-08-01,4.71
2346,DP-9e839932-3ed1-544b-a535-83972737cbdc,Harinakshi Sidhu,1,Motorcycle,2024-01-14,4.47
2347,DP-9a47cfc7-8dbb-5985-8eec-d08a9278a1d5,Chaaya Ramakrishnan,31,Motorcycle,2023-02-17,4.32
2348,DP-7965155d-a4d9-518a-9520-add4c619c3e5,Jagvi Sodhi,28,Motorcycle,2024-03-17,4.89
2349,DP-644dc4af-747c-5c5c-a6d1-1efe1bf0a07a,Sarthak Mandal,2,Motorcycle,2026-03-25,4.7
2350,DP-6c424bf8-6559-504d-9c2a-667a6fa45f03,Vasudha Dayal,1,Motorcycle,2025-10-05,4.01
2351,DP-13ebd577-6e80-527f-85ba-3eef7430daa1,Ryan Dugar,1,Electric Scooter,2025-09-27,4.01
2352,DP-56ce13ea-8de1-58cf-89f4-04ebfc51e154,Harrison Sagar,30,Motorcycle,2026-01-25,4.32
2353,DP-d1768b56-9cdc-5fd8-a25d-245ccd2fba12,Chavvi Keer,3,Motorcycle,2024-04-21,4.05
2354,DP-edb9c15b-7ee6-562e-8fd5-68938041d20e,Champak Badami,10,Motorcycle,2024-02-15,4.82
2355,DP-6fbc31c3-b185-568f-9b6b-063d1039f2f8,Advika Parikh,7,Electric Scooter,2026-03-26,4.29
2356,DP-1251358a-5417-56b6-a75f-c941f7c49eaa,Owen Thakur,24,Motorcycle,2024-12-30,4.67
2357,DP-2ee3d24c-5d02-5b68-90ef-dbf2a4691c25,Devansh Nazareth,8,Motorcycle,2024-01-16,5.0
2358,DP-cc0ff953-fbf9-5720-9c99-3e134fd759fe,Ishaan Karan,9,Electric Scooter,2023-12-21,4.74
2359,DP-64df9fcd-effb-554f-b1d7-4f2399761b7c,Udarsh Sur,49,Motorcycle,2026-01-24,3.85
